estado,diario,data_publicacao,caderno,tipo_ato,nome,id_funcional,assinante,cargo_assinante,categoria_assinante,spacy_pessoa,spacy_entidades,nome_parse_confiavel,cargo,orgao,trecho,fonte_url,arquivo_markdown
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-10,Parte I (Poder Executivo),exoneracao,RUBENS FIGUEIREDO DOS SANTOS,5085351-1,,,,sim,RUBENS FIGUEIREDO:PER,sim,do cargo em comissão de Secretário,,"EXONERAR a pedido e com validade a contar de 20 de outubro de 2020, RUBENS FIGUEIREDO DOS SANTOS, ID FUNCIONAL Nº 5085351-1 do cargo em comissão de Secretário, símbolo DAI-5, da Coordenadoria de Finanças, da Diretoria Geral de Administração e Finanças, da Controladoria Geral do Estado do Rio de Janeiro - CGE. Processo nº SEI-320001/002892/2020",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGtSWmVsSkVXWGRPYWxGMFVWUmFSRkpETURCT1ZGWkhURlJvUjAxcldYUk9SR3Q2VWxSVk0wNVVRa1ZSVkdSSFRWUmpNMDlFUVRKTmFsbDZUbEU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-10.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-10,Parte I (Poder Executivo),nomeacao,HUGO DA SILVA DUARTE,4316149-9,,,,sim,Hugo Da Silva Duarte:PER,sim,,do Gabinete de Segurança Institucional do Governo do Estado do Rio de Janeiro,"NOMEAR HUGO DA SILVA DUARTE, ID. FUNCIONAL Nº 51095955 , para exercer, com validade a contar de 20 de outubro de 2020, o cargo em comissão de Assistente, símbolo DAS-6, do Gabinete de Segurança Institucional do Governo do Estado do Rio de Janeiro, anteriormente ocupado por Jaqueline Paz Vieira Lima, ID Funcional nº 4316149-9. Processo nº SEI-390002/002224/2020",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGtSWmVsSkVXWGRPYWxGMFVWUmFSRkpETURCT1ZGWkhURlJvUjAxcldYUk9SR3Q2VWxSVk0wNVVRa1ZSVkdSSFRWUmpNMDlFUVRKTmFsbDZUbEU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-10.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-10,Parte I (Poder Executivo),nomeacao,FABIO LUIZ DOS SANTOS LIMA,5102440-3,,,,sim,FABIO LUIZ DOS SANTOS LIMA:PER,sim,,,"NOMEAR FABIO LUIZ DOS SANTOS LIMA , ID FUNCIONAL N° 5102440-3 , para exercer, com validade a contar de 05 de novembro de 2020, o cargo em comissão de Assessor Técnico, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGtSWmVsSkVXWGRPYWxGMFVWUmFSRkpETURCT1ZGWkhURlJvUjAxcldYUk9SR3Q2VWxSVk0wNVVRa1ZSVkdSSFRWUmpNMDlFUVRKTmFsbDZUbEU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-10.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-10,Parte I (Poder Executivo),nomeacao,RUBENS DE SOUZA JUNIOR,1958572-1,,,,sim,RUBENS DE SOUZA JUNIOR:MISC|Rubens De Souza Junior:PER,sim,,,"NOMEAR RUBENS DE SOUZA JUNIOR , ID FUNCIONAL No 1958572-1, Auditor do Estado, para exercer, com validade a contar de 16 de outubro de 2020, o cargo em comissão de Assessor, símbolo DAS-8, da Controladoria Geral do Estado do Rio de Janeiro - CGE, anteriormente ocupado por Andrea Meneses de Andrade, ID Funcional no 5111803-3. Processo no SEI-320001/002892/2020",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGtSWmVsSkVXWGRPYWxGMFVWUmFSRkpETURCT1ZGWkhURlJvUjAxcldYUk9SR3Q2VWxSVk0wNVVRa1ZSVkdSSFRWUmpNMDlFUVRKTmFsbDZUbEU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-10.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-10,Parte I (Poder Executivo),exoneracao,ANDREA MENESES DE ANDRADE,5111803-3,,,,sim,ANDREA MENESES DE ANDRADE:PER,sim,do cargo em comissão de Assessor,,"EXONERAR com validade a contar de 16 de outubro de 2020 , ANDREA MENESES DE ANDRADE , ID FUNCIONAL No 5111803-3, do cargo em comissão de Assessor, símbolo DAS-8, da Controladoria Geral do Estado do Rio de Janeiro -CGE. Processo no SEI- - 320001/002892/2020. ## ATO DE 05 DE NOVEMBRO DE 2020 *O SECRETÁRIO DE ESTADO DA CASA CIVIL usando das atribuições que lhe foram conferidas pelo",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGtSWmVsSkVXWGRPYWxGMFVWUmFSRkpETURCT1ZGWkhURlJvUjAxcldYUk9SR3Q2VWxSVk0wNVVRa1ZSVkdSSFRWUmpNMDlFUVRKTmFsbDZUbEU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-10.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-10,Parte I (Poder Executivo),exoneracao,VICTOR PAULO DA SILVA NASCIMENTO,51075920,,,,sim,VICTOR PAULO DA SILVA NASCIMENTO:PER,sim,do cargo em comissão de Diretor de Divisão,da Fundação Santa Cabrini -FSC,"EXONERAR com validade a contar de 18 de agosto de 2020, VICTOR PAULO DA SILVA NASCIMENTO , ID FUNCIONAL Nº 51075920, do cargo em comissão de Diretor de Divisão, símbolo DAS-6, da Divisão de Controle Orçamentário, da Diretoria de Administração e Finanças, da Fundação Santa Cabrini -FSC, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGtSWmVsSkVXWGRPYWxGMFVWUmFSRkpETURCT1ZGWkhURlJvUjAxcldYUk9SR3Q2VWxSVk0wNVVRa1ZSVkdSSFRWUmpNMDlFUVRKTmFsbDZUbEU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-10.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,ANDRE LUIZ LAZARONI DE MORAES,4137628-5,,,,sim,ANDRE LUIZ LAZARONI DE MORAES:MISC|Andre Luiz Lazaroni De Moraes:PER,sim,para exercer o cargo em comissão de Secretário de Estado,,"NOMEAR ANDRE LUIZ LAZARONI DE MORAES , ID FUNCIONAL Nº 4137628-5, para exercer o cargo em comissão de Secretário de Estado, símbolo SE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,CARLOS ANDRE MOREIRA CHELFO,5104319-0,,,,sim,CARLOS ANDRE MOREIRA CHELFO:MISC|Carlos Andre Moreira Chelfo:PER,sim,do cargo em comissão de Subsecretário Adjunto,da Subsecretaria de Comunicação Social,"EXONERAR CARLOS ANDRE MOREIRA CHELFO , ID FUNCIONAL 5104319-0, do cargo em comissão de Subsecretário Adjunto, símbolo SA, da Subsecretaria de Comunicação Social, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,ANDRE LUIZ LAZARONI DE MORAES,4137628-5,,,,sim,ANDRE LUIZ LAZARONI DE MORAES:MISC|Andre Luiz Lazaroni De Moraes:PER,sim,do cargo em comissão de Assessor Especial,,"EXONERAR a pedido, ANDRE LUIZ LAZARONI DE MORAES , ID FUNCIONAL Nº 4137628-5, do cargo em comissão de Assessor Especial, símbolo DG, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,BARBARA SCHELBLE,5105526-0,,,,sim,BARBARA SCHELBLE:PER,sim,do cargo em comissão de Assessor Especial,do Gabinete do Secretário,"EXONERAR com validade a contar de 03 de novembro de 2020, BARBARA SCHELBLE , ID FUNCIONAL Nº 5105526-0, do cargo em comissão de Assessor Especial, símbolo DG, do Gabinete do Secretário, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,ANA CRISTINA FAULHABER,4196228-1,,,,sim,ANA CRISTINA FAULHABER:PER,sim,do cargo em comissão de Subsecretário,da Subsecretaria de Gestão Estratégica,"EXONERAR ANA CRISTINA FAULHABER , ID FUNCIONAL Nº 4196228-1, Inspetor de Segurança e Administração Penitenciária, do cargo em comissão de Subsecretário, símbolo SA, da Subsecretaria de Gestão Estratégica, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,CARLOS ANDRE MOREIRA CHELFO,5104319-0,,,,sim,CARLOS ANDRE MOREIRA CHELFO:MISC|Carlos Andre Moreira Chelfo:PER,sim,para exercer o cargo em comissão de Subsecretário,da Subsecretaria de Gestão Estratégica,"NOMEAR CARLOS ANDRE MOREIRA CHELFO , ID FUNCIONAL 5104319-0, para exercer o cargo em comissão de Subsecretário, símbolo SA, da Subsecretaria de Gestão Estratégica, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,GILBERTO MONTEIRO MAINOTH,4269914-2,,,,sim,GILBERTO MONTEIRO MAINOTH:MISC|Gilberto Monteiro Mainoth:PER,sim,para exercer o cargo em comissão de Subsecretário,da Subsecretaria de Gestão Operacional,"NOMEAR GILBERTO MONTEIRO MAINOTH , ID FUNCIONAL Nº 4269914-2, para exercer o cargo em comissão de Subsecretário, símbolo SA, da Subsecretaria de Gestão Operacional, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,ABELARDO FURTADO PEREIRA FILHO,2005594-3,,,,sim,ABELARDO FURTADO PEREIRA FILHO:MISC|Abelardo Furtado Pereira Filho:PER,sim,do cargo em comissão de Subsecretário,da Subsecretaria de Gestão Operacional,"EXONERAR ABELARDO FURTADO PEREIRA FILHO , ID FUNCIONAL N° 2005594-3, do cargo em comissão de Subsecretário, símbolo SA, da Subsecretaria de Gestão Operacional, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,FELIPE SANTOS SAMPAIO,4320400-7,,,,sim,FELIPE SANTOS SAMPAIO:MISC|Felipe Santos Sampaio:PER,sim,do cargo em comissão de Superintendente,,"EXONERAR com validade a contar de 01 de novembro de 2020, FELIPE SANTOS SAMPAIO , ID FUNCIONAL Nº 4320400-7, do cargo em comissão de Superintendente, símbolo DG, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,FILIPPO ZACARO SCELZA,5097635-4,,,,sim,ZACARO SCELZA:PER,sim,do cargo em comissão de Subsecretário,da Subsecretaria de Cooperação com o Setor Tecnológico e Inovativo,"EXONERAR com validade a contar de 01 de novembro de 2020, FILIPPO ZACARO SCELZA , ID FUNCIONAL Nº 5097635-4, do cargo em comissão de Subsecretário, símbolo SS, da Subsecretaria de Cooperação com o Setor Tecnológico e Inovativo, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,CLAUDIA FERNANDA VANALLI MARQUES,4381028-4,,,,sim,FERNANDA VANALLI MARQUES:PER,sim,do cargo em comissão de Assessor,da Fundação Centro de Ciências e Educação Superior à Distância do Estado do Rio de Janeiro - CECIERJ,"EXONERAR com validade a contar de 27 de outubro de 2020, CLAUDIA FERNANDA VANALLI MARQUES , ID FUNCIONAL Nº 4381028-4, do cargo em comissão de Assessor, símbolo CECIERJ V, da Fundação Centro de Ciências e Educação Superior à Distância do Estado do Rio de Janeiro - CECIERJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,ALINE CARVALHO FERREIRA,5014129-5/1,,,,sim,ALINE:ORG|FERREIRA:ORG|Aline Carvalho Ferreira:PER,sim,,da Fundação Centro de Ciências e Educação Superior à Distância do Estado do Rio de Janeiro - CECIERJ,"NOMEAR ALINE CARVALHO FERREIRA , ID FUNCIONAL Nº 5014129-5/1, para exercer, com validade a contar de 27 de outubro de 2020, o cargo em comissão de Assessor, símbolo CECIERJ V, da Fundação Centro de Ciências e Educação Superior à Distância do Estado do Rio de Janeiro - CECIERJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,ALEX SANDRO PEDROSA GRILLO,,,,,sim,ALEX SANDRO PEDROSA:MISC|GRILLO:ORG|Alex Sandro Pedrosa Grillo:PER,sim,,da Subsecretaria de Gestão e Desenvolvimento Rural Sustentável,"NOMEAR ALEX SANDRO PEDROSA GRILLO para exercer, com validade a contar de 06 de novembro de 2020, o cargo em comissão de Subsecretário de Estado, símbolo SS, da Subsecretaria de Gestão e Desenvolvimento Rural Sustentável, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,ANDERSON MOREIRA DE OLIVEIRA,5098277-0,,,,sim,ANDERSON MOREIRA DE OLIVEIRA:MISC|Anderson Moreira De Oliveira:PER,sim,,da Subsecretaria de Obras Civis,"NOMEAR ANDERSON MOREIRA DE OLIVEIRA , ID FUNCIONAL N° 5098277-0, para exercer, com validade a contar de 04 de novembro de 2020, o cargo em comissão de Subsecretário de Estado, símbolo SS, da Subsecretaria de Obras Civis, Saneamento e Programas Especiais, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,GILBERTO FERNANDO DA ROCHA LIMA,51125285,,,,sim,Gilberto Fernando Da Rocha Lima:PER,sim,para exercer o cargo em comissão de Diretor,da Fundação Departamento de Estradas de Rodagem do Estado do Rio de Janeiro DER-RJ,"NOMEAR GILBERTO FERNANDO DA ROCHA LIMA , ID FUNCIONAL N° 51125285, para exercer o cargo em comissão de Diretor, símbolo VP-1, da Diretoria de Projetos de Engenharia, da Fundação Departamento de Estradas de Rodagem do Estado do Rio de Janeiro DER-RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,JOAQUIM ANDRADE FILHO,51143550,,,,sim,JOAQUIM ANDRADE:PER,sim,para exercer o cargo em comissão de Diretor,da Fundação Departamento de Estradas de Rodagem do Estado do Rio de Janeiro DER-RJ,"NOMEAR JOAQUIM ANDRADE FILHO , ID FUNCIONAL N° 51143550, para exercer o cargo em comissão de Diretor, símbolo VP-1, da Diretoria de Obras e Conservação - Regional III, da Fundação Departamento de Estradas de Rodagem do Estado do Rio de Janeiro DER-RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,CARLOS HENRIQUE DO NASCIMENTO,5585929,,,,sim,CARLOS HENRIQUE DO NASCIMENTO:PER,sim,do cargo em comissão de Assessor Especial,,"EXONERAR com validade a contar de 05 de novembro de 2020, CARLOS HENRIQUE DO NASCIMENTO , ID FUNCIONAL Nº 5585929, do cargo em comissão de Assessor Especial, símbolo DG, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,RICARDO MORAES FAYA,0564393-7,,,,sim,RICARDO MORAES FAYA:MISC|Ricardo Moraes Faya:PER,sim,,,"NOMEAR RICARDO MORAES FAYA , ID FUNCIONAL Nº 0564393-7, para exercer, com validade a contar de 05 de novembro de 2020, o cargo em comissão de Assessor Especial, símbolo DG, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,FABIO LUIZ DOS SANTOS LIMA,5102440-3,,,,sim,FABIO LUIZ DOS SANTOS LIMA:PER,sim,,,"NOMEAR FABIO LUIZ DOS SANTOS LIMA , ID FUNCIONAL N° 5102440-3, para exercer, com validade a contar de 04 de novembro de 2020, o cargo em comissão de Superintendente, símbolo DG, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),exoneracao,MARCELO MACIEL DE ARAÚJO,2603434-4,,,,sim,MARCELO MACIEL DE ARAÚJO:MISC|Marcelo Maciel De Araújo:PER,sim,do cargo em comissão de Subsecretário Adjunto,da Subsecretaria Adjunta de Prevenção a Risco,"EXONERAR com validade a contar de 06 de novembro de 2020, MARCELO MACIEL DE ARAÚJO , ID FUNCIONAL Nº 2603434-4, Coronel BM, do cargo em comissão de Subsecretário Adjunto, símbolo SA, da Subsecretaria Adjunta de Prevenção a Risco, da Subsecretaria Militar, do Gabinete de Segurança Institucional do Governo do Estado do Rio de Janeiro. Processo nº SEI-390002/002218/2020",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-11-09,Parte I (Poder Executivo),nomeacao,BRUNO BRAGA MARTINS,006108660,,,,sim,Braga Martins:PER,sim,,da Subsecretaria Adjunta de Prevenção a Risco,"NOMEAR BRUNO BRAGA MARTINS , ID FUNCIONAL Nº 006108660, Coronel BM, para exercer, com validade a contar de 06 de novembro de 2020, o cargo em comissão de Subsecretário Adjunto, símbolo SA, da Subsecretaria Adjunta de Prevenção a Risco, da Subsecretaria Militar, do Gabinete de Segurança Institucional do Governo do Estado do Rio de Janeiro, anteriormente ocupado por Marcelo Maciel de Araújo, ID Funcional nº 2603434-4. Processo nº SEI390002/002218/2020. Id: 2279839 ##",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFVSR1EwNXFZekJOZWtWMFRYcGpORTE1TURCU1ZHdDRURlJzUTA0d1VYUlNWVmt3VW1wR1JrMUZXVFZQUkdzeFRWUmpNMDlFUVRKTmFtTXdUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-11-09.md
